cnpj,razao_social,nome_fantasia,porte,mei,data_inicio,cnae_principal,cnae_principal_nome,municipio,bairro,cep
07918422000190,"911 EMERGENCIA, COMERCIO, REPRESENTACOES E MANUTENCAO DE EQUIPAMENTOS DE SEGURANCA LTDA",911 EMERGENCIA,Empresa de pequeno porte,N,20060328,4642702,Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho,POMERODE,RIBEIRAO CLARA,89107000
03348320000125,ESTALEIRO SANTA GERTRUDES LTDA,,Microempresa,N,19990816,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,NAVEGANTES,CENTRO,88375000
01009792000128,CRG - OPERACOES DE TERMINAIS DE GARUVA LTDA,CRG - COMPLEXO RETROPORTUARIO DE GARUVA,Demais,,19960122,5231102,Atividades do Operador Portuário,GARUVA,PALMITAL,89248000
78633955000173,PRG MANUTENCOES E SERVICOS NAUTICOS LTDA,AQUAMAR MARINE SERVICE,Microempresa,N,19841224,3011301,Construção de embarcações de grande porte,JOINVILLE,VILA NOVA,89237215
00850940000846,CARLOS ALBERTO JUSTINO PAVAN,FORMULA 5,Microempresa,N,20040922,7721700,Aluguel de equipamentos recreativos e esportivos,ITAPOA,ITAPEMA DO NORTE,89249000
05865466000173,LENZI INDUSTRIA COMERCIO E PUBLICIDADES LTDA,,Microempresa,N,20030903,3012100,Construção de embarcações para esporte e lazer,BALNEARIO DE PICARRAS,NOSSA SENHORA DA PAZ,88380000
02890600000106,IARA BEZERRA DA CUNHA LTDA,MORRINHOS MARINA CANTO GRANDE,Microempresa,N,19981208,5239799,Atividades auxiliares dos transportes aquaviários não especificadas anteriormente,BOMBINHAS,MORRINHOS,88215000
04751741000165,VIKING'S TURISMO NAUTICO LTDA ME,VIKING'S TURISMO,Microempresa,N,20011016,7911200,Agências de viagens,FLORIANOPOLIS,CANASVIEIRAS,88054000
06959728000121,ANDRADES PESCADOS LTDA,ANDRADES PESCADO,Microempresa,N,20040810,0311601,Pesca de peixes em água salgada,LAGUNA,MAGALHAES,88790000
88355235000228,GRANJA LIBORIO LTDA,,Microempresa,,19860224,0162899,Atividades de apoio à pecuária não especificadas anteriormente,ALFREDO WAGNER,CATUIRA,88450000
78862216000153,COMERCIO DE ARTIGOS NAUTICOS ALOHA LTDA,,Microempresa,N,19850625,4781400,Comércio varejista de artigos do vestuário e acessórios,BALNEARIO CAMBORIU,CENTRO,88330012
80485246000130,NAUTICO FUTEBOL CLUBE,NAUTICO,Demais,,19880310,9319101,Produção e promoção de eventos esportivos,FLORIANOPOLIS,INGLESES,88045108
81155186000150,"ASSOCIACAO CULTURAL SOCIAL, DESPORTIVA E EVENTOS CONJOPAN",,Demais,,19911008,9319199,Outras atividades esportivas não especificadas anteriormente,SAO BENTO DO SUL,OXFORD,89285744
83494393000164,ASSOCIACAO RECREATIVA DAS EMPRESAS LINCE,,Demais,,19770913,9319199,Outras atividades esportivas não especificadas anteriormente,GASPAR,CENTRO,89110001
83605626000159,ESPORTE CLUBE CANARINHO,,Demais,,19791030,9319199,Outras atividades esportivas não especificadas anteriormente,SAO JOSE DO CEDRO,SAO JOSE DO CEDRO,89930000
72274319000116,FRUTOS DO MAR EM GERAL LTDA.,FRUTOS DO MAR EM GERAL,Microempresa,N,19930527,1020101,"Preservação de peixes, crustáceos e moluscos",BLUMENAU,SALTO WEISSBACH,89032020
06327730000188,PALAZZIO FESTAS E EVENTOS LTDA,,Empresa de pequeno porte,N,20040624,4789002,Comércio varejista de plantas e flores naturais,ITA,LAGO AZUL,89760000
07635245000134,ASCENSUS TRADING & LOGISTICA LTDA,,Demais,,20051006,4663000,Comércio atacadista de Máquinas e equipamentos para uso industrial; partes e peças,JOINVILLE,ZONA INDUSTRIAL NORTE,89219530
07750497000104,BB INDUSTRIA E COMERCIO DE ARTIGOS NAUTICOS LTDA,BRASBOATS,Empresa de pequeno porte,N,20051220,2319200,Fabricação de artigos de vidro,PALHOCA,JARDIM ELDORADO,88133540
78472198000101,AEROCLUBE DE PLANADORES DE SAO MIGUEL DO OESTE,,Demais,,19850502,9319199,Outras atividades esportivas não especificadas anteriormente,SAO MIGUEL DO OESTE,SANTA RITA,89900000
05122632000141,05.122.632 MARCOS ANTONIO DA CONCEICAO,,Microempresa,S,20020520,3317102,Manutenção e reparação de embarcações para esporte e lazer,ITAPEMA,ILHOTA,88220000
04333808000141,FEDERACAO CATARINENSE DO DESPORTO ESCOLAR,FCDE,Demais,,20010314,9319101,Produção e promoção de eventos esportivos,FLORIANOPOLIS,CAPOEIRAS,88070220
00728995000292,UNIMAR AGENCIAMENTOS MARITIMOS LTDA,UNIMAR AGENCIMENTOS MARITIMOS,Demais,,19960129,5232000,Atividades de agenciamento marítimo,ITAJAI,CENTRO,88301300
82724618000169,AMBROSIO MAFRA COMERCIO DE AUTOMOVEIS LTDA,BOCA MAFRA AUTOMOVEIS,Demais,,19730127,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados",BRUSQUE,JARDIM MALUCHE - URBANO,88354025
05996173000125,JOSE ANTONIO ZANELATO ROSA & CIA LTDA,KOMFIT,Microempresa,N,20031117,9311500,Gestão de instalações de esportes,FORQUILHINHA,SANTA CLARA,88850000
85159556000188,HEIL MOTOS E NAUTICA LTDA,,Empresa de pequeno porte,N,19910919,4763605,Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios,BRUSQUE,PRIMEIRO DE MAIO - URBANO,88353901
02867220000142,ST IMPORTACOES LTDA - EM RECUPERACAO JUDICIAL,,Demais,,19981104,4669999,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças,SAO JOSE,BARREIROS,88117400
73351850000108,ASSOC.DOS SERVIDORES PUBLICOS DO MUNIC. DE CEL. FREITAS,ASMUC,Demais,,19930916,9319199,Outras atividades esportivas não especificadas anteriormente,CORONEL FREITAS,CENTRO,89840000
04182174000173,MAIOCHI CONSTRUCAO NAVAL E TERRAPLANAGEM LTDA,MAIOCHI CONSTRUCAO NAVAL E TERRAPLANAGEM,Empresa de pequeno porte,N,20001206,3011302,"Construção de embarcações para uso comercial e para usos especiais, exceto de grande porte",ITAJAI,SALSEIROS,88311500
02371489000133,GERSON RAUL PERSIKE SERVICOS LTDA,COMUNICACAO & MERCADO INTELIGENCIA EM GESTAO,Microempresa,N,19980205,8299799,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,JOINVILLE,GUANABARA,89207300
72429178000163,D SIX INDUSTRIA E COMERCIO LTDA,VIEDRAY,Microempresa,,19930707,1531901,Fabricação de calçados de couro,SAUDADES,CENTRO,89868000
02063533000148,IMBITUBA PILOTS - SERVICOS DE PRATICAGEM LTDA,,Empresa de pequeno porte,N,19970730,5239701,Serviços de praticagem,IMBITUBA,CENTRO,88780000
00668797000108,LAJU PISCINA CLUBE,,Demais,,19950621,9319199,Outras atividades esportivas não especificadas anteriormente,MONDAI,INTERIOR,89893000
08381047000154,ASSOCIACAO DESPORTIVA AMIGOS DO ESPORTE - ADAE,ADAE,Demais,,20061018,9319101,Produção e promoção de eventos esportivos,ITAJAI,CENTRO,88303010
08409739000163,SANTOS E SANTOS ARTIGOS ESPORTIVOS LTDA,SPORTS RESGATE,Microempresa,N,20061106,4763602,Comércio varejista de artigos esportivos,FLORIANOPOLIS,BARRA DA LAGOA,88061300
08475764000145,INDUSTRIA E COMERCIO DE PESCADOS DUARTE LTDA,BARAO DO MAR PESCADOS,Empresa de pequeno porte,N,20061201,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",PENHA,CENTRO,88385000
08545688000105,ASSOCIACAO RECREATIVA E CULTURAL NACIONAL,ASS. NACIONAL,Demais,,20061219,9312300,"Clubes sociais, esportivos e similares",DIONISIO CERQUEIRA,1 DE MAIO,89950000
08692944000189,ECOMARINE PRODUCAO E COMERCIO DE PESCADOS LTDA,ECOMARINE,Microempresa,N,20070313,0321301,Criação de peixes em água salgada e salobra,ITAJAI,RESSACADA,88307290
08720098000163,ASSOCIACAO DE EVENTOS ESPORTIVOS OUTDOOR INDOOR,,Demais,,20070208,9319199,Outras atividades esportivas não especificadas anteriormente,BALNEARIO CAMBORIU,CENTRO,88330630
08758845000152,MUTRANKS ADMINISTRADORA DE BENS LTDA,MUTRANKS,Microempresa,N,20070413,6810202,Aluguel de imóveis próprios,FLORIANOPOLIS,CAMPECHE,88063546
08766382000170,MARINA ARCO IRIS LTDA,MARINA ARCO IRIS,Microempresa,N,20070412,9329899,Outras atividades de recreação e lazer não especificadas anteriormente,SAO FRANCISCO DO SUL,UBATUBA,89240000
08781939000142,ARENA PAISSANDU/BMH LTDA,,Microempresa,N,20070425,9312300,"Clubes sociais, esportivos e similares",PALHOCA,ARIRIU,88135255
08874624000140,MAGIA ALIMENTACAO LTDA,MAGIA EVENTOS,Microempresa,N,20070612,5620101,Fornecimento de alimentos preparados preponderantemente para empresas,PALHOCA,PONTE DE IMARUIM,88130620
08902361000135,08.902.361 ERON SERVOLO DA FONSECA JUNIOR,,Microempresa,S,20070619,3317102,Manutenção e reparação de embarcações para esporte e lazer,CAMBORIU,SAO FRANCISCO DE ASSIS,88340600
08188281000160,KOMGROUP GESTAO DE PARTICIPACOES SOCIETARIAS E ADMINISTRACAO DE BENS LTDA,KOMGROUP,Demais,,20060727,6462000,Holdings de instituições não-financeiras,PALHOCA,FURADINHO,88138090
03204712000200,ASSOCIACAO TE YANG DE TAEKWONDO,,Demais,,20070723,9319199,Outras atividades esportivas não especificadas anteriormente,SANTA ROSA DO SUL,CENTRO,88965000
08959727000102,PESCA E LAZER VILA SAO PAULO LTDA.,PESCA E LAZER VILA SAO PAULO - ASCURRA,Microempresa,N,20070731,5611201,Restaurantes e similares,ASCURRA,RIBEIRAO SAO PAULO,89138000
09121913000130,PARQUE AQUATICO RESORT DOS CANYONS LTDA,PARQUE RESORT DOS CANYONS,Microempresa,N,20071010,9321200,Parques de diversão e parques temáticos,PRAIA GRANDE,FORTALEZA,88990000
09154338000172,ASSOCIACAO BORBA E GRIMES AMIGOS DO ESPORTE,ASSOCIACAO DOCA AMIGOS DO ESPORTE,Demais,,20071011,9312300,"Clubes sociais, esportivos e similares",ITAJAI,CORDEIROS,88310570
09218378000130,COMERCIO DE PESCADOS VITOR MEIRELES LTDA,PISCICULTURA FOSSA,Empresa de pequeno porte,N,20071127,1020101,"Preservação de peixes, crustáceos e moluscos",VITOR MEIRELES,SABUGUEIRO,89148000
09285223000117,CLEA MARA SANTIAGO DE CASTRO,A3C LAZER E DIVERSOES,Microempresa,N,20071121,7721700,Aluguel de equipamentos recreativos e esportivos,CRICIUMA,PROSPERA,88815060
09268232000108,CELSO MAIA,NAVEINOX,Microempresa,N,20071220,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,NAVEGANTES,MACHADOS,88371624
09583169000196,JACKSON DE OLIVEIRA E CIA LTDA,OLIVEIRA MATERIAIS E SERVICOS,Microempresa,N,20080526,4744099,Comércio varejista de materiais de construção em geral,FAXINAL DOS GUEDES,SAO CRISTOVAO,89694000
09633349000135,LR GESTAO DO ESPORTE LTDA,LR GESTAO DO ESPORTE,Microempresa,N,20080526,9319199,Outras atividades esportivas não especificadas anteriormente,FLORIANOPOLIS,SACO GRANDE,88032005
09663838000130,ASSOCIACAO PROFESSOR ARTUR NOVAES,,Demais,,20080509,8591100,Ensino de esportes,BLUMENAU,CENTRO,89010100
10353776000149,APOIO SERVICOS DE MANUTENCAO LTDA,,Microempresa,N,20080922,8299799,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,BIGUACU,CENTRO,88160001
11881982000194,ECS FAMILY LTDA,CM DECORACOES E PERSONALIZADOS,Microempresa,N,20100430,1412603,"Facção de peças do vestuário, exceto roupas íntimas",BLUMENAU,PROGRESSO,89026385
10398826000104,JK BIKE DISTRIBUIDORA DE BICICLETAS LTDA,JK BIKE,Empresa de pequeno porte,N,20081010,4763603,Comércio varejista de bicicletas e triciclos; peças e acessórios,RIO DO SUL,CANTA GALO,89163053
10201665000117,MARIA BELEN PAPPARELLA ARELLANO,M.B.P TRAVEL TURISMO,Microempresa,N,20080721,7911200,Agências de viagens,BALNEARIO CAMBORIU,CENTRO,88330383
10561556000100,HIPERBIKE COMERCIO DE BICICLETAS E ARTIGOS ESPORTIVOS LTDA,HIPERBIKE,Empresa de pequeno porte,N,20090107,4763603,Comércio varejista de bicicletas e triciclos; peças e acessórios,GAROPABA,AREIAS DE PALHOCINHA,88495000
10622554000184,JEEP CLUBE CAMBORIU,J C C,Demais,,20090116,9319199,Outras atividades esportivas não especificadas anteriormente,CAMBORIU,RIO PEQUENO,88340001
10629593000103,MARIN CHATEAU EMPREENDIMENTOS TURISTICOS LTDA,MARIN CHATEU,Empresa de pequeno porte,N,20080829,5510801,Hotéis,BOMBINHAS,CANTO GRANDE,88215000
10948045000146,DACF - DECIO ANTONIO CENTRO DE FUTEBOL LTDA,FAIR PLAY FLORIPA,Microempresa,N,20090708,8591100,Ensino de esportes,FLORIANOPOLIS,CARIANOS,88047614
11192612000140,ASSOCIACAO DE MOTOCICLISTAS E GAIOLEIROS IBIAM TRAIL CLUBE,A. DE MOTOCICLISTA E GAIOLEIROS IBIAM TRAIL CLUBE,Demais,,20090706,9312300,"Clubes sociais, esportivos e similares",IBIAM,CENTRO,89652000
11391328000100,MAGNAUTA LTDA,,Microempresa,N,20091211,4329102,Instalação de equipamentos para orientação à navegação marítima fluvial e lacustre,PORTO BELO,CENTRO - URBANO,88210000
11565516000108,11.565.516 CRISTINA VILLAR DE SOUZA,,Microempresa,S,20100218,8230001,"Serviços de organização de feiras, congressos, exposições e festas",FLORIANOPOLIS,INGLESES DO RIO VERMELHO,88058430
11616495000102,LUCIANO CARVALHO GARCIA,LA STRADA FOOD TRUCK,Microempresa,N,20100301,5612100,Serviços ambulantes de alimentação,ITAJAI,SAO VICENTE,88309295
92747492001092,LINCK MAQUINAS SA,,Demais,,20100302,4789099,Comércio varejista de outros produtos não especificados anteriormente,PALHOCA,CAMINHO NOVO,88130050
11820048000162,ADRIANA APARECIDA DE OLIVEIRA 94841683968,,Microempresa,S,20100415,8230001,"Serviços de organização de feiras, congressos, exposições e festas",CANOINHAS,CENTRO,89460154
11866792000106,ESPORTE CLUBE JUNDIAI,ESPORTE CLUBE JUNDIAI,Demais,,20100302,9319199,Outras atividades esportivas não especificadas anteriormente,VARGEAO,INTERIOR,89690000
11881062000176,"POSEIDON IMPORTACAO, EXPORTACAO E DISTRIBUICAO LTDA",POSEIDON BRASIL,Microempresa,N,20100430,4763604,"Comércio varejista de artigos de caça, pesca e camping",FLORIANOPOLIS,VARGEM GRANDE,88052840
12005473000160,12.005.473 ELTON FURLANETO MARTIGNAGO,,Microempresa,S,20100527,3230200,Fabricação de artefatos para pesca e esporte,BALNEARIO RINCAO,CENTRO,88828000
12031722000192,12.031.722 GABRIEL GHISLENI,,Microempresa,S,20100602,7721700,Aluguel de equipamentos recreativos e esportivos,LUZERNA,INTERIOR,89609000
12108264000142,ITECNICORP CONCESSION LEASING LTDA,ITECNICORP,Demais,,20100621,5221400,"Concessionárias de rodovias, pontes, túneis e serviços relacionados",FLORIANOPOLIS,SACO GRANDE,88032700
12296739000171,GLASSMART BRASIL - PARABRISAS NAUTICOS LTDA,GLASSMART BRASIL PARABRISAS NAUTICOS,Empresa de pequeno porte,N,20100728,4679603,"Comércio atacadista de vidros, espelhos, vitrais e molduras",CAMBORIU,CENTRO,88340001
12308800000153,BRUTUS VEICULOS LTDA,BRUTUS VEICULOS,Demais,,20100730,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados",ICARA,JARDIM SILVANA,88820000
12340359000197,ASSOCIACAO DESPORTIVA E RECREATIVA DOM BOSCO,ASSOCIACAO DOM BOSCO,Demais,,20100715,9312300,"Clubes sociais, esportivos e similares",ITAJAI,DOM BOSCO,88302090
12526833000170,"ANDRADE, PASSINI COMERCIO DE MATERIAL LTDA",A.P. MANUNTENCAO INDUSTRIAL,Microempresa,N,20100915,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,CAPINZAL,CENTRO,89665000
12733717000121,"CECCATO COMERCIO DE ARMAS, MUNICOES E ARTIGOS PARA PESCA LTDA",PORTO REDES,Microempresa,N,20101022,4669999,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças,ITAJAI,DOM BOSCO,88307100
12773902000140,DIEGO BATISTA DE SOUSA 22353994873,,Microempresa,N,20101028,7721700,Aluguel de equipamentos recreativos e esportivos,JOINVILLE,AMERICA,89204002
12860106000144,12.860.106 CINTIA FERNANDA ALBERTON DE CARVALHO,,Microempresa,S,20101116,5223100,Estacionamento de veículos,ITAPEMA,MEIA PRAIA,88220000
12917213000161,ASSOCIACAO DESPORTIVA E CULTURAL INCLUSAO SOCIAL,,Demais,,20101122,9319199,Outras atividades esportivas não especificadas anteriormente,RIO DO SUL,LARANJEIRAS,89160001
12929739000161,MARINE EQUIPMENT LTDA,,Microempresa,,20101125,0321305,Atividades de apoio à aqüicultura em água salgada e salobra,FLORIANOPOLIS,TRINDADE,88040400
13206141000107,AQUICULTURA CATARINENSE LTDA.,,Demais,,20110202,0321399,Cultivos e semicultivos da aqüicultura em água salgada e salobra não especificados anteriormente,LAGUNA,CAMPOS VERDES,88790000
13283024000147,ASSOCIACAO DO VETERANO DO PAULA RAMOS FUTEBOL CLUBE JUNIOR,ASSOCICAO VETERANO PAULA RAMOS JUNIOR,Demais,,20110215,9319199,Outras atividades esportivas não especificadas anteriormente,FLORIANOPOLIS,ITACORUBI,88045108
13346860000123,BLC LOGISTICA E NEGOCIOS INTERNACIONAIS LTDA,BLC - LOGISTICS & INTERNATIONAL BUSINESS CONSULTING,Microempresa,N,20110309,5232000,Atividades de agenciamento marítimo,ITAJAI,CENTRO,88301210
13557907000106,PONTO FUTURO ESTRATEGIA E GESTAO ESPORTIVA LTDA,PONTO FUTURO REPRESENTACOES,Microempresa,N,20110414,9319101,Produção e promoção de eventos esportivos,FLORIANOPOLIS,COQUEIROS,88080350
13590434000130,INSTITUTO MARCILIO DIAS,IMD,Demais,,20110420,9319199,Outras atividades esportivas não especificadas anteriormente,ITAJAI,CENTRO,88301210
13766227000194,RUSCHEL LOPES & DA COSTA LTDA,ESCRITORIO DO MAR AQUICULTURA,Microempresa,N,20110606,0321305,Atividades de apoio à aqüicultura em água salgada e salobra,FLORIANOPOLIS,SAO JOAO DO RIO VERMELHO,88060100
13990658000130,CENTRO DE TRADICOES GAUCHAS VELHA CHALEIRA,C T G VELHA CHALEIRA,Demais,,20110714,9312300,"Clubes sociais, esportivos e similares",SERRA ALTA,INTERIOR,89871000
14027612000182,14.027.612 MARCOS ANDRE DA SILVA,,Microempresa,S,20110728,3317102,Manutenção e reparação de embarcações para esporte e lazer,JOINVILLE,FATIMA,89229350
14038858000150,PESCADOS PINHAL LTDA,,Microempresa,N,20110801,1020101,"Preservação de peixes, crustáceos e moluscos",CONCORDIA,INTERIOR,89715899
09256352000187,ZSTORM COMERCIO DE ARTIGOS ESPORTIVOS LTDA,ZSTORM FITNESS,Empresa de pequeno porte,N,20071203,4763602,Comércio varejista de artigos esportivos,TIJUCAS,SANTA LUZIA,88200644
14162385000106,DEISE MARGARETH WENZEL LUSSANI 00810376946,,Microempresa,S,20110822,7319099,Outras atividades de publicidade não especificadas anteriormente,XAXIM,PRIMAVERA,89825000
14211310000160,DANCA DAS ONDAS COMERCIO DE ARTIGOS ESPORTIVOS LTDA,DANCA DAS ONDAS,Microempresa,N,20110816,4689399,Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente,FLORIANOPOLIS,SAO JOAO DO RIO VERMELHO,88060421
14421813000160,EURO CASA E NAUTICA LTDA,EURO INC. CASA & YACHT,Empresa de pequeno porte,N,20110929,3101200,Fabricação de móveis com predominância de madeira,CAMBORIU,SAO FRANCISCO DE ASSIS,88340774
14440670000133,POINT MARINA LTDA,POINT MARINA,Microempresa,N,20111010,3317102,Manutenção e reparação de embarcações para esporte e lazer,FLORIANOPOLIS,LAGOA DA CONCEICAO,88048575
14710298000138,LEONARDO ANDRADE DIONISIO 07969165788,,Microempresa,N,20111202,4520005,"Serviços de lavagem, lubrificação e polimento de veículos automotores",PORTO BELO,Centro,88210000
14736333000198,JULIANA GLORIA DOS SANTOS,BARBATANAS LANCHONETE E PETISCARIA,Microempresa,N,20111208,5611203,"Lanchonetes, casas de chá, de sucos e similares",SAO FRANCISCO DO SUL,UBATUBA,89240000
14774840000116,MARIA TERESINHA HABITZREUTER SIMAS,,Microempresa,N,20111215,5611201,Restaurantes e similares,ITAPEMA,MEIA PRAIA,88220000
14821976000130,SERGIO ESTEVAO WERLE 74608266934,,Microempresa,S,20120103,4924800,Transporte escolar,FLORIANOPOLIS,CAMPECHE,88063006
14864506000153,TWINS MOTORSPORTS NAUTICA LTDA,JV NAUTICA,Microempresa,N,20120109,9329899,Outras atividades de recreação e lazer não especificadas anteriormente,BALNEARIO CAMBORIU,CENTRO,88330145
15118823000193,EDK PRODUCOES LTDA,,Microempresa,N,20120301,9329899,Outras atividades de recreação e lazer não especificadas anteriormente,ARABUTA,INTERIOR,89740000
15375985000107,LIGA VOLEIBOL DE SANTA CATARINA,LIGA VOLEIBOL DE SANTA CATARINA,Demais,,20120411,9319199,Outras atividades esportivas não especificadas anteriormente,SAO LUDGERO,PARQUE DAS ACACIAS,88730000
08931360000119,ATUAL VARIEDADES LTDA,ATUAL VARIEDADES,Microempresa,N,20070704,4763601,Comércio varejista de brinquedos e artigos recreativos,ITAPOA,SAO JOSE,89249000
