ano,uf,cnae,descricao,grupo,estab_com_vinculo,vinculos_ativos,estab_declarantes
2025,MT,5232000,Atividades de agenciamento marítimo,Portos e navegação,0,0,2
2025,MT,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,1,1,1
2025,MT,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,1,18,1
2025,MT,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,17,57,79
2025,MT,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,13,18,104
2025,PA,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,26,231,35159
2025,PA,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,8,114,636
2025,PA,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,318
2025,PA,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,15
2025,PA,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,4,7,30
2025,PA,0321303,Criação de ostras e mexilhões em água salgada e salobra,Pesca e aquicultura,0,0,5
2025,PA,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,118
2025,PA,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,2
2025,PA,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,23,1411,52
2025,PA,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,21,644,44
2025,PA,3011301,Construção de embarcações de grande porte,Indústria naval,12,150,36
2025,PA,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,8,957,38
2025,PA,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,4,20,15
2025,PA,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,8
2025,PA,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,27,371,75
2025,PA,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,4,18,16
2025,PA,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,1,1,6
2025,PA,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,65,287,147
2025,PA,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,2,3,14
2025,PA,5030101,Navegação de apoio marítimo,Portos e navegação,7,250,12
2025,PA,5030102,Navegação de apoio portuário,Portos e navegação,30,461,47
2025,PA,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,2,2,22
2025,PA,5231101,Administração da infraestrutura portuária,Portos e navegação,4,144,10
2025,PA,5231102,Atividades do operador portuário,Portos e navegação,50,2953,101
2025,PA,5232000,Atividades de agenciamento marítimo,Portos e navegação,38,181,68
2025,PA,5239701,Serviços de praticagem,Portos e navegação,10,146,14
2025,PA,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,12,145,30
2025,PA,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,11,76,30
2025,PA,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,21,125,51
2025,PA,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,5,234,87
2025,PB,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,324
2025,PB,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,1592
2025,PB,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,25
2025,PB,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,1,1,3
2025,PB,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,19,425,45
2025,PB,0321303,Criação de ostras e mexilhões em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,PB,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,7
2025,PB,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,2,5,2
2025,PB,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,4,9,4
2025,PB,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,3,20,8
2025,PB,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,2,8,3
2025,PB,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,0,0,1
2025,PB,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,1,3
2025,PB,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,1,6,2
2025,PB,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,1,2,3
2025,PB,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,1
2025,PB,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,2,15,5
2025,PB,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,0,0,1
2025,PB,5030101,Navegação de apoio marítimo,Portos e navegação,1,2,2
2025,PB,5030102,Navegação de apoio portuário,Portos e navegação,1,7,1
2025,PB,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,14,51,28
2025,PB,5231101,Administração da infraestrutura portuária,Portos e navegação,1,1,2
2025,PB,5231102,Atividades do operador portuário,Portos e navegação,5,36,8
2025,PB,5232000,Atividades de agenciamento marítimo,Portos e navegação,1,4,1
2025,PB,5239701,Serviços de praticagem,Portos e navegação,0,0,1
2025,PB,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,3,35,4
2025,PB,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,1,5,3
2025,PB,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,20,44,59
2025,PB,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,9,90,55
2025,PE,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,1,50,778
2025,PE,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,4963
2025,PE,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,11
2025,PE,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,8
2025,PE,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,15,356,39
2025,PE,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,1,19,14
2025,PE,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,PE,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,2,243,6
2025,PE,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,17,1308,32
2025,PE,3011301,Construção de embarcações de grande porte,Indústria naval,2,892,5
2025,PE,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,2,12,2
2025,PE,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,5,1068,9
2025,PE,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,7,63,13
2025,PE,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,4,12,11
2025,PE,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,6,17,18
2025,PE,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,4
2025,PE,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,10,16,23
2025,PE,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,6,73,16
2025,PE,5030101,Navegação de apoio marítimo,Portos e navegação,1,11,2
2025,PE,5030102,Navegação de apoio portuário,Portos e navegação,9,133,11
2025,PE,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,18,44,44
2025,PE,5231101,Administração da infraestrutura portuária,Portos e navegação,1,115,3
2025,PE,5231102,Atividades do operador portuário,Portos e navegação,24,1316,44
2025,PE,5232000,Atividades de agenciamento marítimo,Portos e navegação,20,144,32
2025,PE,5239701,Serviços de praticagem,Portos e navegação,2,43,13
2025,PE,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,8,110,14
2025,PE,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,7,49,13
2025,PE,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,31,155,102
2025,PE,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,12,33,121
2025,PI,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,4,9,58
2025,PI,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,2,10,26
2025,PI,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,10
2025,PI,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,5
2025,PI,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,12,289,32
2025,PI,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,5
2025,PI,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,1,25,1
2025,PI,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,3,44,7
2025,PI,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,3,61,7
2025,PI,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,3,14,5
2025,PI,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,1
2025,PI,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,5,28,7
2025,PI,5030101,Navegação de apoio marítimo,Portos e navegação,0,0,1
2025,PI,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,2,2,4
2025,PI,5231101,Administração da infraestrutura portuária,Portos e navegação,1,50,1
2025,PI,5231102,Atividades do operador portuário,Portos e navegação,0,0,1
2025,PI,5232000,Atividades de agenciamento marítimo,Portos e navegação,1,31,1
2025,PI,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,13,56,31
2025,PI,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,6,36,37
2025,PR,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,1,1,1077
2025,PR,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,4188
2025,PR,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,13
2025,PR,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,1,5,3
2025,PR,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,1,9,8
2025,PR,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,5
2025,PR,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,PR,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,21,3433,45
2025,PR,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,12,213,21
2025,PR,3011301,Construção de embarcações de grande porte,Indústria naval,3,22,7
2025,PR,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,15,85,17
2025,PR,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,23,343,42
2025,PR,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,58,1110,113
2025,PR,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,11,407,26
2025,PR,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,14,28,53
2025,PR,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,6
2025,PR,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,51,297,133
2025,PR,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,1,20,9
2025,PR,5030101,Navegação de apoio marítimo,Portos e navegação,5,134,12
2025,PR,5030102,Navegação de apoio portuário,Portos e navegação,11,400,16
2025,PR,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,10,226,32
2025,PR,5231101,Administração da infraestrutura portuária,Portos e navegação,0,0,1
2025,PR,5231102,Atividades do operador portuário,Portos e navegação,45,4420,72
2025,PR,5232000,Atividades de agenciamento marítimo,Portos e navegação,55,554,95
2025,PR,5239701,Serviços de praticagem,Portos e navegação,4,31,8
2025,PR,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,17,84,43
2025,PR,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,0,0,7
2025,PR,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,96,335,305
2025,PR,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,94,531,840
2025,RJ,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,114,827,2525
2025,RJ,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,1,1,7235
2025,RJ,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,4,195,82
2025,RJ,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,1,1,2
2025,RJ,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,4,33,10
2025,RJ,0321303,Criação de ostras e mexilhões em água salgada e salobra,Pesca e aquicultura,1,1,20
2025,RJ,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,6
2025,RJ,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,3,15,10
2025,RJ,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,12,245,27
2025,RJ,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,16,1216,32
2025,RJ,3011301,Construção de embarcações de grande porte,Indústria naval,27,14511,51
2025,RJ,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,19,312,31
2025,RJ,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,15,285,42
2025,RJ,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,11,92,27
2025,RJ,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,248,15326,512
2025,RJ,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,47,216,144
2025,RJ,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,11,58,125
2025,RJ,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,88,533,209
2025,RJ,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,33,2862,63
2025,RJ,5030101,Navegação de apoio marítimo,Portos e navegação,125,19582,245
2025,RJ,5030102,Navegação de apoio portuário,Portos e navegação,39,1788,67
2025,RJ,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,62,210,179
2025,RJ,5231101,Administração da infraestrutura portuária,Portos e navegação,8,524,10
2025,RJ,5231102,Atividades do operador portuário,Portos e navegação,59,10399,88
2025,RJ,5232000,Atividades de agenciamento marítimo,Portos e navegação,98,1766,223
2025,RJ,5239701,Serviços de praticagem,Portos e navegação,17,28,35
2025,RJ,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,28,377,102
2025,RJ,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,19,1399,61
2025,RJ,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,75,726,251
2025,RJ,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,137,1598,542
2025,RN,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,16,323,1324
2025,RN,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,2,23,3142
2025,RN,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,376
2025,RN,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,5,18,13
2025,RN,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,130,2242,190
2025,RN,0321303,Criação de ostras e mexilhões em água salgada e salobra,Pesca e aquicultura,2,45,3
2025,RN,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,3,84,13
2025,RN,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,RN,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,11,1001,20
2025,RN,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,9,215,19
2025,RN,3011301,Construção de embarcações de grande porte,Indústria naval,0,0,4
2025,RN,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,0,0,3
2025,RN,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,6
2025,RN,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,4,20,9
2025,RN,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,4,5,5
2025,RN,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,1,2,3
2025,RN,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,1,6,4
2025,RN,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,6,29,16
2025,RN,5030101,Navegação de apoio marítimo,Portos e navegação,5,110,9
2025,RN,5030102,Navegação de apoio portuário,Portos e navegação,4,165,6
2025,RN,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,28,133,50
2025,RN,5231102,Atividades do operador portuário,Portos e navegação,7,330,11
2025,RN,5232000,Atividades de agenciamento marítimo,Portos e navegação,4,14,10
2025,RN,5239701,Serviços de praticagem,Portos e navegação,1,2,1
2025,RN,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,1,3,5
2025,RN,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,0,0,2
2025,RN,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,19,55,62
2025,RN,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,17,272,86
2025,RO,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2025,RO,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2025,RO,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,1,1,2
2025,RO,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,RO,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,3,1
2025,RO,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,6,275,9
2025,RO,3011301,Construção de embarcações de grande porte,Indústria naval,0,0,1
2025,RO,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,3,17,3
2025,RO,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,1,8,3
2025,RO,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,1
2025,RO,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,6
2025,RO,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,1,1,7
2025,RO,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,7,25,12
2025,RO,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,0,0,5
2025,RO,5030101,Navegação de apoio marítimo,Portos e navegação,1,1,3
2025,RO,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,1,1,4
2025,RO,5231101,Administração da infraestrutura portuária,Portos e navegação,1,63,3
2025,RO,5231102,Atividades do operador portuário,Portos e navegação,6,172,9
2025,RO,5232000,Atividades de agenciamento marítimo,Portos e navegação,1,3,1
2025,RO,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,1,1,2
2025,RO,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,0,0,3
2025,RO,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,10,36,26
2025,RO,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,7,48,57
2025,RR,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2025,RR,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,RR,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,1,28,1
2025,RR,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,1
2025,RR,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,1
2025,RR,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,1
2025,RR,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,2,12,5
2025,RR,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,0,0,1
2025,RR,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,1
2025,RR,5231102,Atividades do operador portuário,Portos e navegação,0,0,2
2025,RR,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,1,1,3
2025,RR,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,3,3,8
2025,RR,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,4,16,14
2025,RS,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,23,94,3932
2025,RS,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,4,23,176
2025,RS,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,2,44,27
2025,RS,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,5
2025,RS,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,9
2025,RS,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,RS,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,14,253,31
2025,RS,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,10,515,22
2025,RS,3011301,Construção de embarcações de grande porte,Indústria naval,8,561,11
2025,RS,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,5,26,14
2025,RS,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,11,108,27
2025,RS,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,41,452,81
2025,RS,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,20,247,41
2025,RS,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,2,5,12
2025,RS,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,4
2025,RS,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,16,59,50
2025,RS,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,3,35,13
2025,RS,5030101,Navegação de apoio marítimo,Portos e navegação,6,84,10
2025,RS,5030102,Navegação de apoio portuário,Portos e navegação,12,310,18
2025,RS,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,4,26,15
2025,RS,5231101,Administração da infraestrutura portuária,Portos e navegação,3,443,8
2025,RS,5231102,Atividades do operador portuário,Portos e navegação,15,1810,25
2025,RS,5232000,Atividades de agenciamento marítimo,Portos e navegação,68,729,110
2025,RS,5239701,Serviços de praticagem,Portos e navegação,1,1,17
2025,RS,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,10,71,34
2025,RS,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,2,23,5
2025,RS,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,64,144,192
2025,RS,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,79,339,899
2025,SC,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,282,2535,12537
2025,SC,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,13,107,5316
2025,SC,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,14,66,285
2025,SC,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,1,1,12
2025,SC,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,5,13,484
2025,SC,0321303,Criação de ostras e mexilhões em água salgada e salobra,Pesca e aquicultura,8,68,17
2025,SC,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,1,1,91
2025,SC,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,5,6,8
2025,SC,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,101,1425,174
2025,SC,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,48,6171,81
2025,SC,3011301,Construção de embarcações de grande porte,Indústria naval,20,3519,27
2025,SC,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,18,383,33
2025,SC,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,39,1558,69
2025,SC,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,53,515,109
2025,SC,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,45,883,88
2025,SC,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,42,169,149
2025,SC,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,1,4,25
2025,SC,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,65,304,162
2025,SC,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,1,2,11
2025,SC,5030101,Navegação de apoio marítimo,Portos e navegação,6,783,15
2025,SC,5030102,Navegação de apoio portuário,Portos e navegação,10,219,14
2025,SC,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,18,177,70
2025,SC,5231101,Administração da infraestrutura portuária,Portos e navegação,7,418,17
2025,SC,5231102,Atividades do operador portuário,Portos e navegação,43,5384,80
2025,SC,5232000,Atividades de agenciamento marítimo,Portos e navegação,90,1386,155
2025,SC,5239701,Serviços de praticagem,Portos e navegação,3,16,21
2025,SC,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,14,411,27
2025,SC,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,4,22,23
2025,SC,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,74,357,302
2025,SC,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,64,405,723
2025,SE,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1523
2025,SE,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,18407
2025,SE,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,1,2,49
2025,SE,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,SE,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,28,112,58
2025,SE,0321303,Criação de ostras e mexilhões em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,SE,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,13
2025,SE,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,2,22,2
2025,SE,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,1,18,3
2025,SE,3011301,Construção de embarcações de grande porte,Indústria naval,1,4,1
2025,SE,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,1,8,1
2025,SE,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,3,18,3
