ano,municipio_codigo,municipio,cnae,descricao,grupo,estab_com_vinculo,vinculos_ativos,estab_declarantes
2025,421225,Passo de Torres,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,10
2025,421225,Passo de Torres,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,1,1
2025,421225,Passo de Torres,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,1
2025,421230,Paulo Lopes,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,17
2025,421230,Paulo Lopes,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,1
2025,421230,Paulo Lopes,5030101,Navegação de apoio marítimo,Portos e navegação,1,23,1
2025,421240,Pedras Grandes,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2025,421250,Penha,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,54,287,620
2025,421250,Penha,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,6,19,79
2025,421250,Penha,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,3,19,3
2025,421250,Penha,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,2
2025,421250,Penha,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,1,1,1
2025,421250,Penha,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,18,231,45
2025,421250,Penha,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,6,106,11
2025,421250,Penha,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,1,4,1
2025,421250,Penha,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,3
2025,421250,Penha,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,1,1,1
2025,421250,Penha,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,1,2,1
2025,421250,Penha,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,1,6,2
2025,421250,Penha,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,2,3
2025,421250,Penha,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421265,Pescaria Brava,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,20
2025,421265,Pescaria Brava,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,206
2025,421265,Pescaria Brava,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,2
2025,421265,Pescaria Brava,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2025,421280,Balneário Piçarras,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,55
2025,421280,Balneário Piçarras,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,18
2025,421280,Balneário Piçarras,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,4
2025,421280,Balneário Piçarras,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,3,31,6
2025,421280,Balneário Piçarras,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,4,221,4
2025,421280,Balneário Piçarras,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,2,2,2
2025,421280,Balneário Piçarras,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,1
2025,421280,Balneário Piçarras,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,3
2025,421280,Balneário Piçarras,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,1
2025,421280,Balneário Piçarras,5232000,Atividades de agenciamento marítimo,Portos e navegação,0,0,1
2025,421280,Balneário Piçarras,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,2
2025,421290,Pinhalzinho,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,1
2025,421290,Pinhalzinho,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,0,0,1
2025,421290,Pinhalzinho,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2025,421290,Pinhalzinho,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,6
2025,421310,Piratuba,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421320,Pomerode,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,2,15,2
2025,421320,Pomerode,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,3
2025,421320,Pomerode,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,6
2025,421350,Porto Belo,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,50,281,244
2025,421350,Porto Belo,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,19
2025,421350,Porto Belo,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,3,12,4
2025,421350,Porto Belo,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,2,21,2
2025,421350,Porto Belo,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,2
2025,421350,Porto Belo,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,3,37,3
2025,421350,Porto Belo,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,1
2025,421350,Porto Belo,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,1
2025,421350,Porto Belo,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,2,4,11
2025,421350,Porto Belo,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,1
2025,421350,Porto Belo,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,2,2,5
2025,421350,Porto Belo,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,1,11,6
2025,421350,Porto Belo,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,0,0,1
2025,421350,Porto Belo,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,5
2025,421350,Porto Belo,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421370,Pouso Redondo,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,4,1
2025,421370,Pouso Redondo,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,1,1,1
2025,421370,Pouso Redondo,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421380,Praia Grande,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,5
2025,421380,Praia Grande,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,421390,Presidente Castello Branco,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2025,421390,Presidente Castello Branco,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421400,Presidente Getúlio,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421415,Princesa,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2025,421420,Quilombo,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,26
2025,421440,Rio das Antas,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,1
2025,421460,Rio do Oeste,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,1,1
2025,421470,Rio dos Cedros,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421480,Rio do Sul,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,10
2025,421490,Rio Fortuna,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,6,1
2025,421490,Rio Fortuna,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421500,Rio Negrinho,5232000,Atividades de agenciamento marítimo,Portos e navegação,0,0,1
2025,421507,Riqueza,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2025,421507,Riqueza,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2025,421510,Rodeio,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,2,1
2025,421510,Rodeio,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421520,Romelândia,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421535,Saltinho,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,1
2025,421540,Salto Veloso,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,5
2025,421545,Sangão,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,6
2025,421550,Santa Cecília,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421560,Santa Rosa de Lima,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421565,Santa Rosa do Sul,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,26
2025,421565,Santa Rosa do Sul,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,4
2025,421567,Santa Terezinha,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421569,Santiago do Sul,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,4
2025,421570,Santo Amaro da Imperatriz,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,3
2025,421570,Santo Amaro da Imperatriz,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,1,8,2
2025,421570,Santo Amaro da Imperatriz,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2025,421575,São Bernardino,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421580,São Bento do Sul,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,2,7,6
2025,421580,São Bento do Sul,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,7
2025,421600,São Carlos,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,3,1
2025,421600,São Carlos,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421620,São Francisco do Sul,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,96
2025,421620,São Francisco do Sul,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,230
2025,421620,São Francisco do Sul,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,8
2025,421620,São Francisco do Sul,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,2
2025,421620,São Francisco do Sul,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,1,3,437
2025,421620,São Francisco do Sul,3011301,Construção de embarcações de grande porte,Indústria naval,1,2,1
2025,421620,São Francisco do Sul,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,1,2,1
2025,421620,São Francisco do Sul,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,21,2
2025,421620,São Francisco do Sul,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,2
2025,421620,São Francisco do Sul,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,1,1,1
2025,421620,São Francisco do Sul,5030101,Navegação de apoio marítimo,Portos e navegação,3,57,5
2025,421620,São Francisco do Sul,5030102,Navegação de apoio portuário,Portos e navegação,5,123,7
2025,421620,São Francisco do Sul,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,1
2025,421620,São Francisco do Sul,5231101,Administração da infraestrutura portuária,Portos e navegação,1,246,2
2025,421620,São Francisco do Sul,5231102,Atividades do operador portuário,Portos e navegação,12,751,22
2025,421620,São Francisco do Sul,5232000,Atividades de agenciamento marítimo,Portos e navegação,17,186,22
2025,421620,São Francisco do Sul,5239701,Serviços de praticagem,Portos e navegação,1,6,2
2025,421620,São Francisco do Sul,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,8,390,11
2025,421620,São Francisco do Sul,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,2
2025,421620,São Francisco do Sul,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2025,421630,São João Batista,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,6
2025,421630,São João Batista,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,4,2
2025,421630,São João Batista,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2025,421635,São João do Itaperiú,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,2
2025,421640,São João do Sul,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,85
2025,421640,São João do Sul,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,4
2025,421650,São Joaquim,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,4
2025,421660,São José,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,1,5,79
2025,421660,São José,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,3
2025,421660,São José,0321303,Criação de ostras e mexilhões em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,421660,São José,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,421660,São José,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2025,421660,São José,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,1,17,4
2025,421660,São José,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,5,50,6
2025,421660,São José,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,1,58,1
2025,421660,São José,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,2,3,5
2025,421660,São José,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,8,58,17
2025,421660,São José,5232000,Atividades de agenciamento marítimo,Portos e navegação,0,0,2
2025,421660,São José,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,5,22,15
2025,421660,São José,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,2,16
2025,421670,São José do Cedro,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421680,São José do Cerrito,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421690,São Lourenço do Oeste,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,6,13
2025,421700,São Ludgero,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421715,São Miguel da Boa Vista,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2025,421720,São Miguel do Oeste,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,2,1
2025,421720,São Miguel do Oeste,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,4,2
2025,421720,São Miguel do Oeste,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,2,8
2025,421730,Saudades,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,5
2025,421740,Schroeder,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,1,4,1
2025,421740,Schroeder,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421750,Seara,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421755,Serra Alta,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421760,Siderópolis,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2025,421770,Sombrio,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,189
2025,421770,Sombrio,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2025,421770,Sombrio,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,421770,Sombrio,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,7
2025,421770,Sombrio,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,2,2
2025,421770,Sombrio,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421775,Sul Brasil,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421780,Taió,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421795,Tigrinhos,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2025,421795,Tigrinhos,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421800,Tijucas,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,2,23,137
2025,421800,Tijucas,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,1
2025,421800,Tijucas,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,421800,Tijucas,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2025,421800,Tijucas,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,3,1
2025,421800,Tijucas,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,0,0,2
2025,421800,Tijucas,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,1,2,3
2025,421800,Tijucas,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,1,3,7
2025,421800,Tijucas,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,1,2,2
2025,421800,Tijucas,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,3
2025,421800,Tijucas,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421820,Timbó,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,2,3
2025,421820,Timbó,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,2,5,2
2025,421835,Treviso,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2025,421840,Treze de Maio,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2025,421840,Treze de Maio,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2025,421850,Treze Tílias,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421860,Trombudo Central,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421870,Tubarão,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,7
2025,421870,Tubarão,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,9
2025,421870,Tubarão,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2025,421870,Tubarão,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,1,4,1
2025,421870,Tubarão,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,4
2025,421870,Tubarão,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421875,Tunápolis,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421880,Turvo,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,2
2025,421880,Turvo,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2025,421880,Turvo,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2025,421890,Urubici,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,1,1
2025,421890,Urubici,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,2
2025,421890,Urubici,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421900,Urussanga,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,38,1
2025,421900,Urussanga,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2025,421900,Urussanga,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2025,421910,Vargeão,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2025,421930,Videira,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,3,1
2025,421930,Videira,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,2
2025,421930,Videira,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,4
2025,421935,Vitor Meireles,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,9,1
2025,421950,Xanxerê,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,2
2025,421950,Xanxerê,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,7
2025,421960,Xavantina,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2025,421970,Xaxim,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2025,421970,Xaxim,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2025,422000,Balneário Rincão,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1163
2025,422000,Balneário Rincão,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,2
2025,422000,Balneário Rincão,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,1,1,1
