ano,municipio_codigo,municipio,cnae,descricao,grupo,estab_com_vinculo,vinculos_ativos,estab_declarantes
2024,420845,Itapoá,5030101,Navegação de apoio marítimo,Portos e navegação,0,0,1
2024,420845,Itapoá,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,1
2024,420845,Itapoá,5231101,Administração da infraestrutura portuária,Portos e navegação,1,4,1
2024,420845,Itapoá,5231102,Atividades do operador portuário,Portos e navegação,2,1822,3
2024,420845,Itapoá,5232000,Atividades de agenciamento marítimo,Portos e navegação,0,0,1
2024,420845,Itapoá,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,0,0,1
2024,420845,Itapoá,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,1
2024,420845,Itapoá,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420850,Ituporanga,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2024,420860,Jaborá,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420870,Jacinto Machado,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,420880,Jaguaruna,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,495
2024,420880,Jaguaruna,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,242
2024,420880,Jaguaruna,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2024,420880,Jaguaruna,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,7,2
2024,420880,Jaguaruna,5231101,Administração da infraestrutura portuária,Portos e navegação,1,31,1
2024,420890,Jaraguá do Sul,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2024,420890,Jaraguá do Sul,3011301,Construção de embarcações de grande porte,Indústria naval,0,0,1
2024,420890,Jaraguá do Sul,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,420890,Jaraguá do Sul,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,2,5
2024,420890,Jaraguá do Sul,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,2,3,16
2024,420900,Joaçaba,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,7
2024,420910,Joinville,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,395
2024,420910,Joinville,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,36
2024,420910,Joinville,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,8
2024,420910,Joinville,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,2
2024,420910,Joinville,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,0,0,18
2024,420910,Joinville,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,12,1
2024,420910,Joinville,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,1,3,2
2024,420910,Joinville,3011301,Construção de embarcações de grande porte,Indústria naval,1,6,2
2024,420910,Joinville,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,0,0,1
2024,420910,Joinville,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,4,22,12
2024,420910,Joinville,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,8,115,11
2024,420910,Joinville,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,4
2024,420910,Joinville,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,4,10,17
2024,420910,Joinville,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,1
2024,420910,Joinville,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,5,22,17
2024,420910,Joinville,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,0,0,1
2024,420910,Joinville,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,1,1,1
2024,420910,Joinville,5231101,Administração da infraestrutura portuária,Portos e navegação,0,0,1
2024,420910,Joinville,5231102,Atividades do operador portuário,Portos e navegação,1,2,5
2024,420910,Joinville,5232000,Atividades de agenciamento marítimo,Portos e navegação,3,14,5
2024,420910,Joinville,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,0,0,1
2024,420910,Joinville,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,1,1,3
2024,420910,Joinville,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,8,9,19
2024,420910,Joinville,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,7,104,32
2024,420920,Lacerdópolis,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420930,Lages,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2024,420930,Lages,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2024,420930,Lages,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,9,1
2024,420930,Lages,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,420930,Lages,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,0,0,1
2024,420930,Lages,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,2,7,4
2024,420930,Lages,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,2,4,13
2024,420940,Laguna,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,9,158,594
2024,420940,Laguna,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,2406
2024,420940,Laguna,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,1,12,8
2024,420940,Laguna,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,1,1,2
2024,420940,Laguna,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,3,10,4
2024,420940,Laguna,0321303,Criação de ostras e mexilhões em água salgada e salobra,Pesca e aquicultura,0,0,2
2024,420940,Laguna,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,1,1,2
2024,420940,Laguna,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,7,205,10
2024,420940,Laguna,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,10,236,12
2024,420940,Laguna,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,0,0,1
2024,420940,Laguna,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,3,7,7
2024,420940,Laguna,5231101,Administração da infraestrutura portuária,Portos e navegação,1,4,1
2024,420940,Laguna,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,4
2024,420940,Laguna,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420950,Laurentino,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,2,1
2024,420970,Lebon Régis,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,420985,Lindóia do Sul,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420990,Lontras,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,420990,Lontras,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421000,Luiz Alves,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,421000,Luiz Alves,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,421000,Luiz Alves,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,2,2
2024,421003,Luzerna,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,1
2024,421003,Luzerna,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421010,Mafra,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,1
2024,421010,Mafra,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,4,6
2024,421020,Major Gercino,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421040,Maracajá,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,4
2024,421050,Maravilha,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,2
2024,421050,Maravilha,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,421060,Massaranduba,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,32,1
2024,421060,Massaranduba,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,5
2024,421080,Meleiro,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,2
2024,421090,Modelo,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421100,Mondaí,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,1
2024,421100,Mondaí,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,8
2024,421120,Morro da Fumaça,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,5
2024,421120,Morro da Fumaça,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421130,Navegantes,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,59,496,333
2024,421130,Navegantes,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,1,9,15
2024,421130,Navegantes,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,3,11,6
2024,421130,Navegantes,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,12,162,23
2024,421130,Navegantes,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,6,2249,8
2024,421130,Navegantes,3011301,Construção de embarcações de grande porte,Indústria naval,6,1025,7
2024,421130,Navegantes,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,4,133,9
2024,421130,Navegantes,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,0,0,3
2024,421130,Navegantes,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,22,406,30
2024,421130,Navegantes,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,1,2,6
2024,421130,Navegantes,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,1,1,1
2024,421130,Navegantes,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,1
2024,421130,Navegantes,5231101,Administração da infraestrutura portuária,Portos e navegação,0,0,1
2024,421130,Navegantes,5231102,Atividades do operador portuário,Portos e navegação,2,1161,3
2024,421130,Navegantes,5232000,Atividades de agenciamento marítimo,Portos e navegação,4,26,5
2024,421130,Navegantes,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,0,0,1
2024,421130,Navegantes,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,1,1,2
2024,421130,Navegantes,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,3
2024,421130,Navegantes,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,20,3
2024,421140,Nova Erechim,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421150,Nova Trento,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2024,421150,Nova Trento,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,3,5
2024,421160,Nova Veneza,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,5
2024,421160,Nova Veneza,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,3
2024,421165,Novo Horizonte,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421170,Orleans,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421180,Ouro,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2024,421187,Paial,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,421190,Palhoça,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,306
2024,421190,Palhoça,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,1
2024,421190,Palhoça,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,140
2024,421190,Palhoça,0321303,Criação de ostras e mexilhões em água salgada e salobra,Pesca e aquicultura,0,0,2
2024,421190,Palhoça,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,2
2024,421190,Palhoça,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,1,1,1
2024,421190,Palhoça,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,6,1
2024,421190,Palhoça,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,2,30,2
2024,421190,Palhoça,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,2,226,3
2024,421190,Palhoça,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,3,572,8
2024,421190,Palhoça,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,2,5,3
2024,421190,Palhoça,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,1
2024,421190,Palhoça,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,4,11,15
2024,421190,Palhoça,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,5,68,9
2024,421190,Palhoça,5030101,Navegação de apoio marítimo,Portos e navegação,0,0,1
2024,421190,Palhoça,5239701,Serviços de praticagem,Portos e navegação,0,0,1
2024,421190,Palhoça,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,4,7,8
2024,421190,Palhoça,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,3,12,11
2024,421210,Palmitos,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,1,1
2024,421210,Palmitos,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2024,421210,Palmitos,5232000,Atividades de agenciamento marítimo,Portos e navegação,0,0,1
2024,421210,Palmitos,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2024,421220,Papanduva,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421225,Passo de Torres,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,431
2024,421225,Passo de Torres,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,1
2024,421225,Passo de Torres,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,10
2024,421225,Passo de Torres,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,1,1
2024,421225,Passo de Torres,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,421230,Paulo Lopes,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,17
2024,421230,Paulo Lopes,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,1
2024,421230,Paulo Lopes,5030101,Navegação de apoio marítimo,Portos e navegação,1,18,1
2024,421250,Penha,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,53,263,566
2024,421250,Penha,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,5,22,75
2024,421250,Penha,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,3,35,4
2024,421250,Penha,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,2
2024,421250,Penha,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,1,1,1
2024,421250,Penha,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,18,284,40
2024,421250,Penha,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,6,124,14
2024,421250,Penha,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,1,3,1
2024,421250,Penha,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,3
2024,421250,Penha,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,421250,Penha,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,1
2024,421250,Penha,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,1,2,1
2024,421250,Penha,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,1,8,2
2024,421250,Penha,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,2,2
2024,421250,Penha,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421265,Pescaria Brava,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,19
2024,421265,Pescaria Brava,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,199
2024,421265,Pescaria Brava,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,2
2024,421265,Pescaria Brava,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2024,421280,Balneário Piçarras,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,54
2024,421280,Balneário Piçarras,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,17
2024,421280,Balneário Piçarras,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,3
2024,421280,Balneário Piçarras,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,2,22,4
2024,421280,Balneário Piçarras,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,4,200,4
2024,421280,Balneário Piçarras,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,2,2,2
2024,421280,Balneário Piçarras,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,1
2024,421280,Balneário Piçarras,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,2
2024,421280,Balneário Piçarras,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,0,0,1
2024,421280,Balneário Piçarras,5232000,Atividades de agenciamento marítimo,Portos e navegação,0,0,1
2024,421280,Balneário Piçarras,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,421290,Pinhalzinho,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,1,1,1
2024,421290,Pinhalzinho,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,0,0,1
2024,421290,Pinhalzinho,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,421290,Pinhalzinho,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,421310,Piratuba,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421320,Pomerode,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,2,14,2
2024,421320,Pomerode,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,2
2024,421320,Pomerode,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,6
2024,421350,Porto Belo,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,50,320,243
2024,421350,Porto Belo,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,20
2024,421350,Porto Belo,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,3,17,4
2024,421350,Porto Belo,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,2,34,2
2024,421350,Porto Belo,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,2,60,2
2024,421350,Porto Belo,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,3,40,4
2024,421350,Porto Belo,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,1
2024,421350,Porto Belo,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,2,3,10
2024,421350,Porto Belo,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,1,1,6
2024,421350,Porto Belo,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,1,17,5
2024,421350,Porto Belo,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,0,0,1
2024,421350,Porto Belo,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,2,6
2024,421350,Porto Belo,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421360,Porto União,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,421370,Pouso Redondo,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,1,1
2024,421370,Pouso Redondo,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,0,0,1
2024,421370,Pouso Redondo,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421380,Praia Grande,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,5
2024,421380,Praia Grande,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2024,421390,Presidente Castello Branco,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2024,421390,Presidente Castello Branco,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421400,Presidente Getúlio,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,421415,Princesa,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,421420,Quilombo,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,27
2024,421440,Rio das Antas,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,1
2024,421460,Rio do Oeste,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2024,421460,Rio do Oeste,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,1,1
2024,421470,Rio dos Cedros,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,421470,Rio dos Cedros,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,421480,Rio do Sul,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,9
2024,421490,Rio Fortuna,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,6,1
2024,421490,Rio Fortuna,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,421500,Rio Negrinho,5232000,Atividades de agenciamento marítimo,Portos e navegação,0,0,1
2024,421507,Riqueza,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,421507,Riqueza,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2024,421510,Rodeio,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,2,1
